"STATION","DATE","AWND","DAEV","DAPR","DASF","EVAP","FMTM","MDEV","MDPR","MDSF","MNPN","MXPN","PGTM","PRCP","SN32","SN52","SNOW","SNWD","SX32","SX52","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDMV","WESD","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USC00111577","2003-06-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"69","60","61",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"77","56","61",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"77","58","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","58","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-17",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","56","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-18",,,,,,,,,,,,,"0.35",,,"0.0","0.0",,,,"90","61","63",,,,,,,,,"    1",,"    1",,"    1",,,,,,,,,,,,,,,,
"USC00111577","2003-06-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"68","54","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","50","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","52","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","61","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"89","65","76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"93","71","79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"93","73","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-26",,,,,,,,,,,,,"0.52",,,"0.0","0.0",,,,"75","62","62",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","58","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-28",,,,,,,,,,,,,"0.08",,,"0.0","0.0",,,,"82","66","66",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","64","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-06-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","63","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","66","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","65","76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-03",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"93","72","81",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"94","77","83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-05",,,,,,,,,,,,,"0.70",,,"0.0","0.0",,,,"88","69","76",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-06",,,,,,,,,,,,,"0.70",,,"0.0","0.0",,,,"89","68","74",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-07",,,,,,,,,,,,,"0.60",,,"0.0","0.0",,,,"89","70","73",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-08",,,,,,,,,,,,,"0.37",,,"0.0","0.0",,,,"78","65","65",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-09",,,,,,,,,,,,,"0.12",,,"0.0","0.0",,,,"74","65","68",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-10",,,,,,,,,,,,,"0.10",,,"0.0","0.0",,,,"82","63","63",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-11",,,,,,,,,,,,,"0.04",,,"0.0","0.0",,,,"76","61","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","61","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","62","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","65","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-15",,,,,,,,,,,,,"1.36",,,"0.0","0.0",,,,"87","68","68",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","62","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-17",,,,,,,,,,,,,"0.77",,,"0.0","0.0",,,,"87","67","68",,,,,,,,,"    1",,"    1",,"    1",,,,,,,,,,,,,,,,
"USC00111577","2003-07-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","62","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","57","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-20",,,,,,,,,,,,,"1.28",,,"0.0","0.0",,,,"87","67","72",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-21",,,,,,,,,,,,,"0.25",,,"0.0","0.0",,,,"83","66","66",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","64","64",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"75","60","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","57","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","62","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","69","77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-27",,,,,,,,,,,,,"0.20",,,"0.0","0.0",,,,"82","67","67",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-28",,,,,,,,,,,,,"0.21",,,"0.0","0.0",,,,"75","60","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"81","57","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","62","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-07-31",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"86","67","73",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-01",,,,,,,,,,,,,"0.57",,,"0.0","0.0",,,,"88","66","67",,,,,,,,,"    1",,"    1",,"    1",,,,,,,,,,,,,,,,
"USC00111577","2003-08-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","64","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-03",,,,,,,,,,,,,"0.15",,,"0.0","0.0",,,,"82","65","65",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"77","64","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","63","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-06",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"83","69","70",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"81","68","71",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-08",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"78","67","67",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-09",,,,,,,,,,,,,"0.10",,,"0.0","0.0",,,,"77","64","67",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","63","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-11",,,,,,,,,,,,,"0.31",,,"0.0","0.0",,,,"76","63","69",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"76","68","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"81","68","72",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-14",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"85","71","78",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"90","73","79",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"92","74","74",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-17",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","73","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","68","71",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","65","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"90","67","79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"97","75","79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","68","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","64","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","65","78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"94","72","78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-26",,,,,,,,,,,,,"0.08",,,"0.0","0.0",,,,"92","74","80",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"86","69","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"93","68","80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-29",,,,,,,,,,,,,"0.51",,,"0.0","0.0",,,,"80","70","70",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","66","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-08-31",,,,,,,,,,,,,"0.46",,,"0.0","0.0",,,,"70","62","62",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-01",,,,,,,,,,,,,"0.95",,,"0.0","0.0",,,,"66","62","65",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"72","63","65",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","61","65",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"72","59","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","53","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","54","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","61","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","66","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"81","67","70",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","65","73",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-11",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","68","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-12",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"82","64","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-13",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"86","70","76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-14",,,,,,,,,,,,,"0.66",,,"0.0","0.0",,,,"75","61","62",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"75","56","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","57","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-17",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","61","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","61","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"68","53","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"70","46","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-21",,,,,,,,,,,,,"0.10",,,"0.0","0.0",,,,"77","53","64",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-22",,,,,,,,,,,,,"0.32",,,"0.0","0.0",,,,"69","54","54",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"69","48","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-24",,,,,,,,,,,,,"0.11",,,"0.0","0.0",,,,"70","54","54",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"61","47","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-26",,,,,,,,,,,,,"0.57",,,"0.0","0.0",,,,"65","49","52",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"63","48","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-28",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"59","46","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"58","42","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-09-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"56","42","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"54","36","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"53","32","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-03",,,,,,,,,,,,,"0.29",,,"0.0","0.0",,,,"54","40","49",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","41","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","45","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"62","43","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","49","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","54","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","58","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"76","54","65",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-11",,,,,,,,,,,,,"0.04",,,"0.0","0.0",,,,"78","57","57",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"69","49","53",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","48","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-14",,,,,,,,,,,,,"1.00",,,"0.0","0.0",,,,"60","49","49",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"62","42","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"55","40","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-17",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"58","36","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"69","43","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"65","53","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","53","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"67","50","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"56","43","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"55","45","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-24",,,,,,,,,,,,,"0.15",,,"0.0","0.0",,,,"61","43","52",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-25",,,,,,,,,,,,,"0.41",,,"0.0","0.0",,,,"57","47","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"46","36","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-27",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"43","36","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-28",,,,,,,,,,,,,"0.06",,,"0.0","0.0",,,,"55","42","42",,,,,,,,,"    1",,"    1",,"    1",,,,,,,,,,,,,,,,
"USC00111577","2003-10-29",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"49","40","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"71","42","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-10-31",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"67","50","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-01",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"51","48","50",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-02",,,,,,,,,,,,,"1.20",,,"0.0","0.0",,,,"58","50","51",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-03",,,,,,,,,,,,,"0.72",,,"0.0","0.0",,,,"54","49","54",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-04",,,,,,,,,,,,,"0.61",,,"0.0","0.0",,,,"69","50","50",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"50","39","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"46","33","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"44","28","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"36","24","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"41","27","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-10",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"53","31","51",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-11",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"57","49","50",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"62","35","35",,,,,,,,,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USC00111577","2003-11-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"40","30","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"50","27","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-15",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"43","39","43",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-16",,,,,,,,,,,,,"0.07",,,"0.0","0.0",,,,"49","43","45",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-17",,,,,,,,,,,,,"0.30",,,"0.0","0.0",,,,"55","40","54",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-18",,,,,,,,,,,,,"2.23",,,"0.0","0.0",,,,"62","50","50",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"58","38","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"65","39","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"53","43","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"62","47","47",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-23",,,,,,,,,,,,,"1.07",,,"0.0","0.0",,,,"66","31","31",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"31","21","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","2003-11-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"40","26","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
